k0_dwell,k0_flight,k1_dwell,k1_flight,k2_dwell,k2_flight,k3_dwell,k3_flight,k4_dwell,k4_flight,k5_dwell,k5_flight,k6_dwell,k6_flight,k7_dwell,k7_flight,k8_dwell,k8_flight,k9_dwell,k9_flight,k10_dwell,k10_flight,k11_dwell,k11_flight,k12_dwell,k12_flight,k13_dwell,k13_flight,k14_dwell,k14_flight,k15_dwell,k15_flight,k16_dwell,k16_flight,k17_dwell,k17_flight,k18_dwell,k18_flight,k19_dwell,k19_flight
0.08800000000000008,0.00000000000000000,0.09799999999999986,0.01200000000000001,0.11699999999999999,-0.03199999999999981,0.12500000000000000,-0.04100000000000015,0.11399999999999988,-0.04000000000000004,0.15600000000000014,-0.10699999999999976,0.12599999999999989,0.18799999999999972,0.08300000000000018,-0.02899999999999991,0.08799999999999963,0.03900000000000015,0.08200000000000029,-0.04499999999999993,0.07099999999999973,-0.03900000000000015,0.10199999999999987,0.10300000000000020,0.07299999999999995,-0.04899999999999993,0.10400000000000009,0.02300000000000013,0.07399999999999984,-0.01500000000000012,0.08399999999999963,0.00500000000000034,0.11399999999999988,-0.03599999999999959,0.09299999999999997,-0.04499999999999993,0.12200000000000033,0.00299999999999967,0.09799999999999986,-0.04800000000000004
0.09099999999999975,0.00000000000000000,0.09799999999999986,0.00500000000000034,0.10099999999999998,-0.02300000000000013,0.11900000000000022,-0.02199999999999980,0.11799999999999988,-0.06100000000000039,0.07399999999999984,-0.07399999999999984,0.07899999999999974,0.10700000000000021,0.07399999999999984,-0.01499999999999968,0.09499999999999975,0.02400000000000002,0.07800000000000029,-0.04099999999999948,0.06799999999999962,-0.03300000000000036,0.09400000000000031,0.11000000000000032,0.07299999999999951,-0.03500000000000014,0.08800000000000008,0.00600000000000023,0.06300000000000061,0.00999999999999979,0.07200000000000006,0.00399999999999956,0.08499999999999996,-0.03500000000000014,0.07399999999999984,-0.00800000000000001,0.11200000000000010,0.00200000000000067,0.07999999999999918,-0.04000000000000004
0.08899999999999952,0.00000000000000000,0.08800000000000008,0.01700000000000035,0.09999999999999964,-0.01900000000000013,0.11699999999999999,-0.02499999999999947,0.11699999999999999,-0.06200000000000028,0.06800000000000050,-0.05100000000000016,0.06899999999999995,0.11200000000000010,0.07500000000000018,-0.02500000000000036,0.09099999999999930,0.03800000000000026,0.08000000000000007,-0.04399999999999959,0.05299999999999994,-0.02299999999999969,0.08800000000000008,0.12099999999999955,0.08800000000000008,-0.03099999999999969,0.08600000000000030,0.00699999999999967,0.06400000000000006,0.01699999999999946,0.07699999999999996,-0.00199999999999978,0.09299999999999997,-0.03800000000000026,0.07599999999999962,-0.00099999999999945,0.11000000000000032,-0.00999999999999979,0.09400000000000031,0.00399999999999956
0.08400000000000052,0.00000000000000000,0.09799999999999986,0.02700000000000014,0.09199999999999964,-0.02899999999999991,0.13999999999999968,-0.01699999999999946,0.10700000000000021,-0.05799999999999983,0.06200000000000028,-0.02000000000000046,0.07699999999999996,0.10599999999999987,0.07899999999999974,-0.01299999999999990,0.08899999999999952,0.02400000000000002,0.07599999999999962,-0.03499999999999925,0.04499999999999993,0.00099999999999945,0.08000000000000007,0.12600000000000122,0.07099999999999973,-0.02400000000000091,0.09200000000000053,0.00600000000000023,0.06199999999999939,0.01200000000000045,0.06199999999999939,0.01600000000000001,0.08099999999999952,-0.03299999999999947,0.06999999999999851,0.00700000000000145,0.11100000000000065,0.00300000000000011,0.10099999999999909,-0.03200000000000003
0.08100000000000129,0.00000000000000000,0.09200000000000053,0.03599999999999959,0.08200000000000074,-0.03900000000000148,0.11699999999999910,-0.00399999999999956,0.11999999999999922,-0.04999999999999893,0.07299999999999862,-0.04999999999999893,0.07099999999999973,0.10899999999999999,0.08499999999999908,-0.00299999999999834,0.09799999999999898,0.02200000000000024,0.08200000000000074,-0.03200000000000003,0.06200000000000117,-0.02500000000000036,0.08900000000000041,0.11799999999999855,0.06700000000000017,-0.04599999999999937,0.09299999999999997,0.07000000000000028,0.09700000000000131,-0.03000000000000114,0.10500000000000043,0.01799999999999891,0.09800000000000075,-0.04000000000000092,0.08300000000000018,-0.00500000000000078,0.11300000000000132,-0.00600000000000023,0.08999999999999986,-0.04100000000000037
0.08899999999999864,0.00000000000000000,0.10500000000000043,0.01500000000000057,0.10599999999999987,-0.02200000000000024,0.12400000000000055,-0.02100000000000080,0.11599999999999966,-0.05799999999999983,0.05499999999999972,-0.03800000000000026,0.06299999999999883,0.11900000000000155,0.08699999999999974,-0.03699999999999903,0.08899999999999864,0.04100000000000037,0.09999999999999964,-0.03999999999999915,0.07200000000000095,-0.04100000000000037,0.09100000000000108,0.11399999999999899,0.08399999999999963,-0.02899999999999991,0.09699999999999953,-0.00699999999999967,0.07099999999999973,0.03800000000000026,0.09399999999999942,-0.00399999999999956,0.09600000000000009,-0.05400000000000027,0.09800000000000075,0.01600000000000001,0.11100000000000065,-0.02500000000000036,0.07500000000000107,-0.01100000000000101
0.07499999999999929,0.00000000000000000,0.10200000000000031,0.02599999999999980,0.10299999999999976,-0.01999999999999957,0.14299999999999891,-0.02999999999999936,0.12699999999999889,-0.06599999999999895,0.05900000000000105,-0.04499999999999993,0.07199999999999918,0.11999999999999922,0.08900000000000041,-0.02899999999999991,0.09299999999999997,0.03800000000000026,0.08000000000000007,-0.05799999999999983,0.07300000000000040,-0.02800000000000047,0.10899999999999999,0.11299999999999955,0.08999999999999986,-0.03699999999999903,0.11799999999999855,0.02800000000000047,0.07600000000000051,-0.01099999999999923,0.09900000000000020,0.01499999999999879,0.09299999999999997,-0.05400000000000027,0.09699999999999953,-0.00099999999999945,0.11500000000000021,-0.01999999999999957,0.08500000000000085,-0.02500000000000036
0.08700000000000152,0.00000000000000000,0.11899999999999977,0.02899999999999991,0.11200000000000010,-0.03700000000000081,0.13199999999999967,-0.03699999999999903,0.12599999999999945,-0.03800000000000026,0.07499999999999929,-0.04699999999999882,0.07699999999999996,0.10999999999999943,0.05300000000000082,-0.00300000000000011,0.12999999999999901,0.12400000000000055,0.12900000000000134,0.02999999999999936,0.12299999999999933,-0.07300000000000040,0.09999999999999964,0.12800000000000011,0.06600000000000250,-0.02899999999999991,0.09199999999999875,0.02599999999999980,0.06600000000000250,-0.00400000000000134,0.06199999999999761,0.01699999999999946,0.08599999999999852,-0.04399999999999693,0.10399999999999920,0.00600000000000023,0.10600000000000165,-0.03500000000000014,0.10299999999999798,-0.03200000000000003
0.09199999999999875,0.00000000000000000,0.11899999999999977,0.00700000000000145,0.10899999999999821,-0.00199999999999889,0.13599999999999923,-0.02799999999999869,0.12500000000000000,-0.04400000000000048,0.07100000000000151,-0.05300000000000082,0.07799999999999940,0.09600000000000009,0.09599999999999653,-0.04499999999999815,0.13099999999999667,0.05800000000000338,0.07300000000000040,-0.06099999999999994,0.07799999999999940,-0.03699999999999903,0.08999999999999986,0.11500000000000199,0.06400000000000006,-0.03800000000000026,0.09999999999999787,0.02100000000000080,0.06500000000000128,-0.00100000000000122,0.07600000000000051,0.00900000000000034,0.09099999999999753,-0.03999999999999915,0.08200000000000074,-0.00300000000000011,0.11299999999999955,-0.00199999999999889,0.13699999999999690,-0.02799999999999869
0.07900000000000063,0.00000000000000000,0.10699999999999932,0.03300000000000125,0.09700000000000131,-0.03100000000000236,0.09600000000000009,-0.02599999999999980,0.13800000000000168,-0.03500000000000014,0.06400000000000006,-0.05200000000000315,0.07999999999999829,0.11200000000000188,0.09799999999999898,-0.03399999999999892,0.10600000000000165,0.02599999999999980,0.05900000000000105,-0.03500000000000014,0.07199999999999918,-0.00799999999999912,0.09600000000000009,0.12099999999999866,0.06899999999999906,-0.03999999999999915,0.10999999999999943,0.02100000000000080,0.06899999999999906,0.00000000000000000,0.09799999999999898,-0.01599999999999824,0.08800000000000097,-0.05000000000000071,0.10600000000000165,0.01399999999999935,0.11599999999999966,-0.03300000000000125,0.10399999999999920,-0.03299999999999770
