k0_dwell,k0_flight,k1_dwell,k1_flight,k2_dwell,k2_flight,k3_dwell,k3_flight,k4_dwell,k4_flight,k5_dwell,k5_flight,k6_dwell,k6_flight,k7_dwell,k7_flight,k8_dwell,k8_flight,k9_dwell,k9_flight,k10_dwell,k10_flight,k11_dwell,k11_flight,k12_dwell,k12_flight,k13_dwell,k13_flight,k14_dwell,k14_flight,k15_dwell,k15_flight,k16_dwell,k16_flight,k17_dwell,k17_flight,k18_dwell,k18_flight,k19_dwell,k19_flight
0.09900000000000020,0.00000000000000000,0.08600000000000030,-0.01900000000000013,0.08300000000000018,-0.02699999999999925,0.06600000000000072,-0.00700000000000145,0.09699999999999953,-0.00900000000000034,0.08000000000000185,-0.04499999999999993,0.08099999999999952,0.05899999999999750,0.09199999999999875,-0.01799999999999713,0.08700000000000330,-0.01000000000000156,0.06800000000000139,-0.02800000000000225,0.08600000000000207,0.00099999999999767,0.07499999999999929,0.00900000000000034,0.12600000000000122,-0.10800000000000054,0.06099999999999994,0.03800000000000026,0.09499999999999886,-0.09100000000000108,0.06199999999999761,0.06000000000000227,0.07400000000000162,-0.02899999999999991,0.06700000000000017,0.00600000000000023,0.07600000000000051,0.01399999999999935,0.05600000000000094,-0.01000000000000156
0.09199999999999875,0.00000000000000000,0.07799999999999940,-0.03099999999999881,0.12399999999999878,-0.00600000000000023,0.07400000000000162,-0.05199999999999960,0.09899999999999665,-0.01399999999999935,0.08999999999999986,-0.03799999999999670,0.07199999999999918,0.07199999999999918,0.10299999999999798,0.01300000000000168,0.10999999999999943,-0.04100000000000037,0.06700000000000017,-0.03399999999999892,0.04499999999999815,0.39000000000000057,0.13100000000000023,-0.03200000000000003,0.08200000000000074,-0.00900000000000034,0.08599999999999852,0.00500000000000256,0.06299999999999883,0.01699999999999946,0.04599999999999937,0.08300000000000196,0.07900000000000063,0.04899999999999949,0.07799999999999940,-0.01699999999999946,0.09400000000000119,0.01899999999999835,0.07400000000000162,-0.02599999999999980
0.10999999999999943,0.00000000000000000,0.08800000000000097,0.00700000000000145,0.07999999999999829,-0.02400000000000091,0.07900000000000063,-0.00099999999999767,0.09899999999999665,0.13400000000000034,0.08500000000000085,-0.02999999999999758,0.09499999999999886,0.07799999999999940,0.06900000000000261,-0.02400000000000091,0.10099999999999909,0.04299999999999926,0.06800000000000139,-0.03000000000000114,0.10699999999999932,0.16900000000000048,0.09600000000000009,-0.01000000000000156,0.10300000000000153,-0.08099999999999952,0.06800000000000139,0.05699999999999861,0.10000000000000142,-0.07100000000000151,0.07199999999999918,0.05699999999999861,0.08099999999999952,-0.00499999999999901,0.07200000000000273,0.02599999999999980,0.08999999999999986,0.02599999999999980,0.06899999999999906,0.12699999999999889
0.07999999999999829,0.00000000000000000,0.08699999999999619,0.01900000000000546,0.08899999999999864,-0.02299999999999613,0.07399999999999807,0.00099999999999767,0.09499999999999886,0.02600000000000335,0.08199999999999363,-0.03799999999999670,0.08999999999999631,0.09200000000000585,0.09199999999999875,0.00800000000000267,0.11400000000000432,-0.03000000000000114,0.07799999999999585,-0.03900000000000148,0.09299999999999642,0.01000000000000512,0.11799999999999500,-0.03199999999999648,0.09499999999999886,-0.06599999999999540,0.06400000000000006,0.04699999999999704,0.10300000000000153,-0.09100000000000108,0.06699999999999307,0.05900000000000460,0.07999999999999829,-0.01099999999999568,0.08500000000000085,0.00900000000000034,0.09100000000000108,0.01500000000000057,0.07500000000000284,0.02199999999999847
0.07699999999999818,0.00000000000000000,0.06800000000000495,0.01099999999999568,0.11800000000000210,-0.02100000000000080,0.07300000000000040,-0.02700000000000102,0.10199999999999676,-0.02100000000000080,0.07300000000000040,-0.01399999999999579,0.08500000000000085,0.06499999999999773,0.08899999999999864,-0.01100000000000279,0.09199999999999875,-0.02299999999999613,0.05199999999999960,-0.02400000000000091,0.08699999999999619,0.01400000000000290,0.12100000000000222,-0.03799999999999670,0.07000000000000028,-0.05200000000000671,0.05899999999999750,0.03500000000000369,0.11299999999999955,-0.08800000000000097,0.07000000000000028,0.05000000000000426,0.07399999999999807,-0.01599999999999824,0.07000000000000028,0.00000000000000000,0.08800000000000097,0.01699999999999591,0.07000000000000028,-0.02599999999999625
0.06799999999999784,0.00000000000000000,0.08299999999999841,-0.04699999999999704,0.11400000000000432,0.07399999999999807,0.08099999999999596,-0.03600000000000136,0.09799999999999898,0.01100000000000279,0.06800000000000495,-0.03300000000000125,0.09499999999999886,0.06799999999999784,0.06700000000000017,-0.00300000000000011,0.09499999999999886,-0.00799999999999557,0.06200000000000472,-0.01900000000000546,0.09600000000000364,0.00999999999999801,0.12000000000000455,-0.03100000000000591,0.08700000000000330,-0.06500000000000483,0.06800000000000495,0.02599999999999625,0.10999999999999943,-0.09300000000000352,0.06200000000000472,0.06099999999999994,0.07500000000000284,-0.01700000000000301,0.07300000000000040,0.02899999999999636,0.08599999999999852,-0.00600000000000023,0.08100000000000307,-0.00099999999999767
0.08299999999999841,0.00000000000000000,0.09199999999999875,0.00999999999999801,0.11099999999999710,-0.02899999999999636,0.07699999999999818,-0.03699999999999903,0.11299999999999955,-0.03999999999999915,0.07599999999999341,-0.02099999999999369,0.07600000000000051,0.07100000000000506,0.09000000000000341,-0.01700000000000301,0.07999999999999829,-0.00200000000000244,0.06199999999999761,-0.00999999999999801,0.09800000000000608,0.08599999999999852,0.08099999999999596,0.07600000000000051,0.10299999999999443,-0.09299999999999642,0.10799999999999699,0.19100000000000250,0.06900000000000261,-0.04999999999999716,0.06700000000000017,0.05899999999999750,0.07100000000000506,0.02199999999999847,0.08200000000000074,0.00899999999999324,0.07100000000000506,0.01500000000000057,0.08200000000000074,-0.00500000000000256
0.07100000000000506,0.00000000000000000,0.08200000000000074,0.01299999999999812,0.10099999999999909,-0.01899999999999835,0.06000000000000227,-0.02300000000000324,0.10399999999999920,-0.01500000000000057,0.08599999999999852,-0.02899999999999636,0.08000000000000540,0.07499999999999574,0.07800000000000296,-0.01900000000000546,0.08599999999999852,0.00800000000000267,0.07600000000000051,-0.02499999999999858,0.07900000000000063,-0.01700000000000301,0.11000000000000654,-0.03800000000000381,0.08100000000000307,-0.03100000000000591,0.10600000000000165,-0.00900000000000034,0.05499999999999972,-0.05400000000000205,0.05599999999999739,0.07300000000000040,0.08500000000000085,-0.02299999999999613,0.06599999999999540,0.02400000000000091,0.09699999999999420,-0.00199999999999534,0.05799999999999983,-0.03499999999999659
0.09900000000000020,0.00000000000000000,0.08600000000000030,-0.01900000000000013,0.08300000000000018,-0.02699999999999925,0.06600000000000072,-0.00700000000000145,0.09699999999999953,-0.00900000000000034,0.08000000000000185,-0.04499999999999993,0.08099999999999952,0.05899999999999750,0.09199999999999875,-0.01799999999999713,0.08700000000000330,-0.01000000000000156,0.06800000000000139,-0.02800000000000225,0.08600000000000207,0.00099999999999767,0.07499999999999929,0.00900000000000034,0.12600000000000122,-0.10800000000000054,0.06099999999999994,0.03800000000000026,0.09499999999999886,-0.09100000000000108,0.06199999999999761,0.06000000000000227,0.07400000000000162,-0.02899999999999991,0.06700000000000017,0.00600000000000023,0.07600000000000051,0.01399999999999935,0.05600000000000094,-0.01000000000000156
0.09199999999999875,0.00000000000000000,0.07799999999999940,-0.03099999999999881,0.12399999999999878,-0.00600000000000023,0.07400000000000162,-0.05199999999999960,0.09899999999999665,-0.01399999999999935,0.08999999999999986,-0.03799999999999670,0.07199999999999918,0.07199999999999918,0.10299999999999798,0.01300000000000168,0.10999999999999943,-0.04100000000000037,0.06700000000000017,-0.03399999999999892,0.04499999999999815,0.39000000000000057,0.13100000000000023,-0.03200000000000003,0.08200000000000074,-0.00900000000000034,0.08599999999999852,0.00500000000000256,0.06299999999999883,0.01699999999999946,0.04599999999999937,0.08300000000000196,0.07900000000000063,0.04899999999999949,0.07799999999999940,-0.01699999999999946,0.09400000000000119,0.01899999999999835,0.07400000000000162,-0.02599999999999980
0.10999999999999943,0.00000000000000000,0.08800000000000097,0.00700000000000145,0.07999999999999829,-0.02400000000000091,0.07900000000000063,-0.00099999999999767,0.09899999999999665,0.13400000000000034,0.08500000000000085,-0.02999999999999758,0.09499999999999886,0.07799999999999940,0.06900000000000261,-0.02400000000000091,0.10099999999999909,0.04299999999999926,0.06800000000000139,-0.03000000000000114,0.10699999999999932,0.16900000000000048,0.09600000000000009,-0.01000000000000156,0.10300000000000153,-0.08099999999999952,0.06800000000000139,0.05699999999999861,0.10000000000000142,-0.07100000000000151,0.07199999999999918,0.05699999999999861,0.08099999999999952,-0.00499999999999901,0.07200000000000273,0.02599999999999980,0.08999999999999986,0.02599999999999980,0.06899999999999906,0.12699999999999889
0.07999999999999829,0.00000000000000000,0.08699999999999619,0.01900000000000546,0.08899999999999864,-0.02299999999999613,0.07399999999999807,0.00099999999999767,0.09499999999999886,0.02600000000000335,0.08199999999999363,-0.03799999999999670,0.08999999999999631,0.09200000000000585,0.09199999999999875,0.00800000000000267,0.11400000000000432,-0.03000000000000114,0.07799999999999585,-0.03900000000000148,0.09299999999999642,0.01000000000000512,0.11799999999999500,-0.03199999999999648,0.09499999999999886,-0.06599999999999540,0.06400000000000006,0.04699999999999704,0.10300000000000153,-0.09100000000000108,0.06699999999999307,0.05900000000000460,0.07999999999999829,-0.01099999999999568,0.08500000000000085,0.00900000000000034,0.09100000000000108,0.01500000000000057,0.07500000000000284,0.02199999999999847
0.07699999999999818,0.00000000000000000,0.06800000000000495,0.01099999999999568,0.11800000000000210,-0.02100000000000080,0.07300000000000040,-0.02700000000000102,0.10199999999999676,-0.02100000000000080,0.07300000000000040,-0.01399999999999579,0.08500000000000085,0.06499999999999773,0.08899999999999864,-0.01100000000000279,0.09199999999999875,-0.02299999999999613,0.05199999999999960,-0.02400000000000091,0.08699999999999619,0.01400000000000290,0.12100000000000222,-0.03799999999999670,0.07000000000000028,-0.05200000000000671,0.05899999999999750,0.03500000000000369,0.11299999999999955,-0.08800000000000097,0.07000000000000028,0.05000000000000426,0.07399999999999807,-0.01599999999999824,0.07000000000000028,0.00000000000000000,0.08800000000000097,0.01699999999999591,0.07000000000000028,-0.02599999999999625
0.06799999999999784,0.00000000000000000,0.08299999999999841,-0.04699999999999704,0.11400000000000432,0.07399999999999807,0.08099999999999596,-0.03600000000000136,0.09799999999999898,0.01100000000000279,0.06800000000000495,-0.03300000000000125,0.09499999999999886,0.06799999999999784,0.06700000000000017,-0.00300000000000011,0.09499999999999886,-0.00799999999999557,0.06200000000000472,-0.01900000000000546,0.09600000000000364,0.00999999999999801,0.12000000000000455,-0.03100000000000591,0.08700000000000330,-0.06500000000000483,0.06800000000000495,0.02599999999999625,0.10999999999999943,-0.09300000000000352,0.06200000000000472,0.06099999999999994,0.07500000000000284,-0.01700000000000301,0.07300000000000040,0.02899999999999636,0.08599999999999852,-0.00600000000000023,0.08100000000000307,-0.00099999999999767
0.08299999999999841,0.00000000000000000,0.09199999999999875,0.00999999999999801,0.11099999999999710,-0.02899999999999636,0.07699999999999818,-0.03699999999999903,0.11299999999999955,-0.03999999999999915,0.07599999999999341,-0.02099999999999369,0.07600000000000051,0.07100000000000506,0.09000000000000341,-0.01700000000000301,0.07999999999999829,-0.00200000000000244,0.06199999999999761,-0.00999999999999801,0.09800000000000608,0.08599999999999852,0.08099999999999596,0.07600000000000051,0.10299999999999443,-0.09299999999999642,0.10799999999999699,0.19100000000000250,0.06900000000000261,-0.04999999999999716,0.06700000000000017,0.05899999999999750,0.07100000000000506,0.02199999999999847,0.08200000000000074,0.00899999999999324,0.07100000000000506,0.01500000000000057,0.08200000000000074,-0.00500000000000256
0.07100000000000506,0.00000000000000000,0.08200000000000074,0.01299999999999812,0.10099999999999909,-0.01899999999999835,0.06000000000000227,-0.02300000000000324,0.10399999999999920,-0.01500000000000057,0.08599999999999852,-0.02899999999999636,0.08000000000000540,0.07499999999999574,0.07800000000000296,-0.01900000000000546,0.08599999999999852,0.00800000000000267,0.07600000000000051,-0.02499999999999858,0.07900000000000063,-0.01700000000000301,0.11000000000000654,-0.03800000000000381,0.08100000000000307,-0.03100000000000591,0.10600000000000165,-0.00900000000000034,0.05499999999999972,-0.05400000000000205,0.05599999999999739,0.07300000000000040,0.08500000000000085,-0.02299999999999613,0.06599999999999540,0.02400000000000091,0.09699999999999420,-0.00199999999999534,0.05799999999999983,-0.03499999999999659
0.12699999999999534,0.00000000000000000,0.09600000000000364,-0.03300000000000125,0.13599999999999568,0.01999999999999602,0.07799999999998875,0.01100000000000989,0.10399999999999920,-0.03499999999999659,0.08599999999999852,-0.02400000000000091,0.05100000000000193,0.08400000000000318,0.08800000000000807,0.01099999999999568,0.10099999999999909,-0.00600000000000023,0.04800000000000182,-0.01300000000000523,0.13300000000000978,-0.04200000000000159,0.12199999999999989,-0.04700000000001125,0.09100000000000819,-0.04999999999999716,0.10600000000000875,0.06899999999998840,0.06399999999999295,-0.05299999999999727,0.06600000000000250,0.07099999999999795,0.07000000000000739,-0.01000000000000512,0.08700000000000330,0.00199999999999534,0.06599999999998829,0.01900000000000546,0.07200000000000273,-0.00399999999999068
