k0_dwell,k0_flight,k1_dwell,k1_flight,k2_dwell,k2_flight,k3_dwell,k3_flight,k4_dwell,k4_flight,k5_dwell,k5_flight,k6_dwell,k6_flight,k7_dwell,k7_flight,k8_dwell,k8_flight,k9_dwell,k9_flight,k10_dwell,k10_flight,k11_dwell,k11_flight,k12_dwell,k12_flight,k13_dwell,k13_flight,k14_dwell,k14_flight,k15_dwell,k15_flight,k16_dwell,k16_flight,k17_dwell,k17_flight,k18_dwell,k18_flight,k19_dwell,k19_flight
0.13700000000000045,0.00000000000000000,0.11999999999999744,-0.07300000000000040,0.08800000000000097,0.01700000000000301,0.12100000000000222,0.07099999999999795,0.11999999999999744,-0.06400000000000006,0.07099999999999795,-0.05599999999999739,0.08800000000000097,0.07300000000000040,0.10399999999999920,0.00000000000000000,0.11299999999999955,-0.01599999999999824,0.10399999999999920,-0.04100000000000392,0.16300000000000381,-0.02400000000000091,0.10099999999999909,-0.10000000000000142,0.07099999999999795,-0.01999999999999602,0.08800000000000097,0.03300000000000125,0.07900000000000063,0.01599999999999824,0.09799999999999898,-0.02400000000000091,0.13499999999999801,-0.06499999999999773,0.06400000000000006,-0.01599999999999824,0.07200000000000273,0.01599999999999824,0.08699999999999619,0.07300000000000040
0.13599999999999568,0.00000000000000000,0.09700000000000131,-0.06400000000000006,0.11999999999999744,0.00000000000000000,0.10399999999999920,-0.00899999999999324,0.11299999999999955,0.11199999999999477,0.06300000000000239,-0.05599999999999739,0.07999999999999829,0.08899999999999864,0.06400000000000006,0.01599999999999824,0.08599999999999852,0.03300000000000125,0.09599999999999653,-0.04799999999999471,0.12800000000000011,-0.01500000000000057,0.10300000000000153,-0.08800000000000097,0.06400000000000006,-0.03099999999999881,0.06500000000000483,0.04699999999999704,0.07900000000000063,0.03199999999999648,0.11200000000000188,-0.03699999999999903,0.10399999999999920,-0.06700000000000017,0.07200000000000273,0.01599999999999824,0.06400000000000006,-0.01600000000000534,0.11200000000000188,0.06400000000000006
0.11899999999999977,0.00000000000000000,0.09399999999999409,-0.05400000000000205,0.08700000000000330,0.09000000000000341,0.12800000000000011,0.07099999999999795,0.07999999999999829,-0.06399999999999295,0.07099999999999795,0.00199999999999534,0.07200000000000273,0.08700000000000330,0.06499999999999773,0.00699999999999079,0.10100000000001330,0.01800000000000068,0.08700000000000330,-0.05500000000000682,0.14400000000000546,0.00099999999999056,0.10500000000000398,-0.10500000000000398,0.08800000000000807,-0.01600000000000534,0.11199999999999477,0.03900000000000148,0.08000000000001251,-0.01600000000000534,0.11200000000000898,-0.02300000000001035,0.08700000000000330,-0.06400000000000716,0.07999999999999829,-0.00700000000000500,0.07900000000000773,0.01600000000000534,0.08700000000000330,0.04099999999999682
0.11100000000000421,0.00000000000000000,0.10299999999999443,-0.03900000000000148,0.12000000000000455,0.39300000000000068,0.11100000000000421,0.11299999999999955,0.09600000000000364,-0.04900000000000659,0.07900000000000773,-0.00700000000000500,0.07999999999999829,0.12099999999999511,0.07299999999999329,0.04000000000000625,0.10499999999998977,0.01400000000001000,0.09600000000000364,-0.01699999999999591,0.15099999999999625,-0.02299999999999613,0.09600000000000364,-0.09600000000000364,0.08100000000000307,-0.01600000000000534,0.12199999999999989,0.05599999999999739,0.07999999999999829,-0.01800000000000068,0.12800000000000011,-0.03199999999999648,0.09899999999998954,-0.06399999999999295,0.09499999999999886,-0.03499999999999659,0.08100000000000307,-0.00700000000000500,0.08599999999999852,0.04800000000000182
0.15500000000000114,0.00000000000000000,0.10500000000000398,-0.09000000000000341,0.07200000000000273,0.11199999999999477,0.10900000000000887,0.16899999999999693,0.10399999999999920,-0.05500000000000682,0.07200000000000273,-0.00900000000000034,0.07100000000001216,0.09699999999999420,0.06399999999999295,-0.00700000000000500,0.10399999999999920,0.03900000000000148,0.11899999999999977,-0.06299999999998818,0.14300000000000068,-0.03100000000000591,0.10299999999999443,-0.09499999999999886,0.07899999999999352,-0.02299999999999613,0.10300000000000864,0.03300000000000125,0.07999999999999829,-0.01600000000000534,0.11199999999999477,-0.03999999999999204,0.10699999999999932,-0.06300000000000239,0.09700000000000841,-0.03600000000000136,0.10499999999998977,0.01500000000000057,0.05599999999999739,0.05600000000001160
0.10600000000000875,0.00000000000000000,0.15299999999999159,-0.02700000000000102,0.07999999999999829,0.37500000000000000,0.12000000000000455,0.05700000000000216,0.07200000000000273,-0.04099999999999682,0.08700000000000330,-0.01600000000000534,0.07099999999999795,0.10599999999999454,0.09600000000000364,-0.01500000000000057,0.09499999999999886,0.00799999999999557,0.09600000000000364,-0.03999999999999204,0.12800000000000011,-0.03200000000001069,0.09700000000000841,-0.07999999999999829,0.07900000000000773,-0.03200000000001069,0.09499999999999886,0.05700000000000216,0.07999999999999829,-0.02400000000000091,0.08800000000000807,-0.01600000000000534,0.11299999999999955,-0.05599999999999739,0.07900000000000773,-0.03200000000001069,0.06999999999999318,0.02700000000000102,0.07300000000000750,0.03900000000000148
0.11400000000000432,0.00000000000000000,0.13700000000000045,-0.05799999999999272,0.07300000000000750,0.03899999999998727,0.11200000000000898,0.08799999999999386,0.08700000000000330,-0.04000000000000625,0.06400000000000716,-0.01600000000000534,0.07199999999998852,0.10500000000000398,0.07099999999999795,0.00800000000000978,0.09300000000000352,0.01899999999999125,0.09499999999999886,-0.01500000000000057,0.13500000000000512,-0.03900000000000148,0.10699999999999932,-0.08799999999999386,0.07200000000000273,-0.02600000000001046,0.08800000000000807,0.04699999999999704,0.08100000000000307,-0.00800000000000978,0.11199999999999477,-0.04099999999999682,0.12099999999999511,-0.06399999999999295,0.07999999999999829,-0.03300000000000125,0.08800000000000807,0.02400000000000091,0.08700000000000330,0.04099999999999682
0.12900000000000489,0.00000000000000000,0.11899999999999977,-0.04900000000000659,0.10399999999999920,0.01700000000001012,0.12100000000000932,0.05499999999999261,0.09600000000000364,-0.04000000000000625,0.07300000000000750,-0.04900000000000659,0.03999999999999204,0.12800000000000011,0.07999999999999829,-0.02499999999999147,0.08700000000000330,0.08899999999999864,0.12000000000000455,-0.03100000000000591,0.12999999999999545,-0.02599999999999625,0.09600000000000364,-0.09600000000000364,0.08899999999999864,0.00700000000000500,0.09399999999999409,0.02599999999999625,0.07799999999998875,0.02600000000001046,0.11699999999999022,0.07400000000001228,0.09499999999999886,-0.03900000000000148,0.07200000000000273,-0.02299999999999613,0.09700000000000841,0.02299999999999613,0.09499999999999886,0.03999999999999204
0.13500000000000512,0.00000000000000000,0.11999999999999034,-0.07099999999999795,0.07300000000000750,-0.00900000000000034,0.11100000000000421,0.09599999999998943,0.11299999999999955,-0.03999999999999204,0.07900000000000773,-0.01600000000000534,0.07099999999999795,0.08899999999999864,0.07200000000000273,0.00099999999999056,0.09600000000000364,0.01500000000000057,0.10300000000000864,-0.03100000000000591,0.16799999999999216,-0.02400000000000091,0.12000000000000455,-0.10399999999999920,0.07900000000000773,-0.03900000000000148,0.06300000000000239,0.08099999999998886,0.08800000000000807,0.00799999999999557,0.09499999999999886,0.00900000000000034,0.11999999999999034,-0.04699999999999704,0.09399999999999409,-0.03099999999999170,0.08899999999999864,0.02400000000000091,0.08100000000000307,0.03900000000000148
0.12799999999998590,0.00000000000000000,0.09600000000000364,-0.06499999999999773,0.08000000000001251,0.42400000000000659,0.10399999999998499,0.12899999999999068,0.08699999999998909,-0.03199999999998226,0.07999999999998408,-0.01599999999999113,0.06399999999999295,0.10400000000001342,0.04800000000000182,0.02400000000000091,0.09600000000000364,0.03999999999999204,0.11400000000000432,-0.01599999999999113,0.12700000000000955,0.01499999999998636,0.09600000000000364,-0.08000000000001251,0.07999999999998408,-0.00799999999998136,0.09499999999999886,0.03300000000001546,0.08800000000002228,-0.04000000000002046,0.10399999999998499,-0.00800000000000978,0.11199999999999477,-0.05599999999998317,0.09600000000000364,-0.03999999999999204,0.09700000000000841,0.01599999999999113,0.10499999999998977,0.03999999999999204
