k0_hold,k0_ud,k0_dd,k1_hold,k1_ud,k1_dd,k2_hold,k2_ud,k2_dd,k3_hold,k3_ud,k3_dd,k4_hold,k4_ud,k4_dd,k5_hold,k5_ud,k5_dd,k6_hold,k6_ud,k6_dd,k7_hold,k7_ud,k7_dd,k8_hold,k8_ud,k8_dd,k9_hold,k9_ud,k9_dd,k10_hold,k10_ud,k10_dd,k11_hold,k11_ud,k11_dd,k12_hold,k12_ud,k12_dd,k13_hold,k13_ud,k13_dd,k14_hold,k14_ud,k14_dd,k15_hold,k15_ud,k15_dd,k16_hold,k16_ud,k16_dd,k17_hold,k17_ud,k17_dd,k18_hold,k18_ud,k18_dd,k19_hold,k19_ud,k19_dd
0.07899093627929688,0.0,0.0,0.1009969711303711,0.011977910995483398,0.09096884727478027,0.12298703193664551,-0.025970935821533203,0.07502603530883789,0.10101008415222168,-0.033010005950927734,0.08997702598571777,0.13402485847473145,-0.056014060974121094,0.044996023178100586,0.08399200439453125,-0.05001091957092285,0.0840139389038086,0.08900308609008789,0.10100793838500977,0.18499994277954102,0.07897806167602539,-0.033987998962402344,0.05501508712768555,0.10102987289428711,0.04099297523498535,0.11997103691101074,0.10098695755004883,-0.07201290130615234,0.029016971588134766,0.06402707099914551,-0.023005962371826172,0.07798099517822266,0.07498884201049805,0.12599396705627441,0.19002103805541992,0.0799710750579834,-0.023979902267456055,0.05100893974304199,0.105010986328125,-0.001990079879760742,0.07798099517822266,0.06100010871887207,0.009980916976928711,0.11499190330505371,0.08798599243164062,-0.010987997055053711,0.05001211166381836,0.08498406410217285,-0.017972946166992188,0.07001304626464844,0.09799814224243164,-0.017988204956054688,0.06699585914611816,0.09893798828125,0.02506089210510254,0.12305903434753418,0.07102513313293457,0.005980014801025391,0.10491800308227539
0.08690810203552246,0.0,0.0,0.10900306701660156,0.009998798370361328,0.09690690040588379,0.07998394966125488,-0.018993854522705078,0.09000921249389648,0.11899113655090332,-0.005973100662231445,0.07401084899902344,0.15900897979736328,-0.1040201187133789,0.014971017837524414,0.07999897003173828,-0.026005983352661133,0.13300299644470215,0.11891293525695801,0.10110306739807129,0.18110203742980957,0.08491802215576172,-0.030932903289794922,0.08798003196716309,0.0970611572265625,0.04402589797973633,0.12894392013549805,0.09900522232055664,-0.059078216552734375,0.037982940673828125,0.0649261474609375,-0.030938148498535156,0.06806707382202148,0.08300590515136719,0.12701797485351562,0.19194412231445312,0.08000612258911133,-0.056014060974121094,0.026991844177246094,0.09101605415344238,0.05905294418334961,0.13905906677246094,0.06295394897460938,-0.02700495719909668,0.0640110969543457,0.0810859203338623,0.010961055755615234,0.07391500473022461,0.07002091407775879,-0.03000497817993164,0.051080942153930664,0.0820000171661377,-0.0040209293365478516,0.06599998474121094,0.10906600952148438,-0.015052080154418945,0.06694793701171875,0.10698699951171875,0.018989086151123047,0.12805509567260742
0.0789940357208252,0.0,0.0,0.10094094276428223,0.04799485206604004,0.12698888778686523,0.0850520133972168,-0.014006853103637695,0.08693408966064453,0.1160888671875,0.01694798469543457,0.10199999809265137,0.13099908828735352,-0.060029029846191406,0.056059837341308594,0.07600712776184082,-0.06299400329589844,0.06800508499145508,0.09200286865234375,0.10398197174072266,0.17998909950256348,0.08301687240600586,-0.023996829986572266,0.06800603866577148,0.11494207382202148,0.03097701072692871,0.11399388313293457,0.07598996162414551,-0.056993961334228516,0.05794811248779297,0.06510114669799805,-0.012014150619506836,0.06397581100463867,0.0749669075012207,0.1289379596710205,0.19403910636901855,0.07300996780395508,-0.023991823196411133,0.05097508430480957,0.09203195571899414,0.04397702217102051,0.11698698997497559,0.07505488395690918,-0.02400994300842285,0.06802201271057129,0.07793211936950684,-0.002012014389038086,0.0730428695678711,0.06900501251220703,-0.028936147689819336,0.0489959716796875,0.09391999244689941,0.007005929946899414,0.07601094245910645,0.10101199150085449,-0.007988929748535156,0.08593106269836426,0.12401199340820312,-0.025020837783813477,0.07599115371704102
0.07607507705688477,0.0,0.0,0.10599899291992188,0.017984867095947266,0.09405994415283203,0.09996390342712402,-0.02398991584777832,0.08200907707214355,0.0910038948059082,-0.010959863662719727,0.0890040397644043,0.13309478759765625,-0.05108284950256348,0.03992104530334473,0.07300019264221191,-0.05202198028564453,0.08107280731201172,0.08801412582397461,0.0969998836517334,0.1700000762939453,0.07100796699523926,-0.03001713752746582,0.05799698829650879,0.10695695877075195,0.04698014259338379,0.11798810958862305,0.10598301887512207,-0.06294012069702148,0.04401683807373047,0.07899904251098633,-0.044985055923461914,0.060997962951660156,0.08091902732849121,0.12100005149841309,0.19999909400939941,0.08398795127868652,-0.04097700119018555,0.039942026138305664,0.11008191108703613,0.012987136840820312,0.09697508811950684,0.07290005683898926,-0.013983011245727539,0.0960988998413086,0.0890040397644043,-0.0069921016693115234,0.06590795516967773,0.058979034423828125,-0.027985095977783203,0.061018943786621094,0.11002397537231445,0.011998176574707031,0.07097721099853516,0.11090898513793945,-0.034928083419799805,0.07509589195251465,0.09902191162109375,-0.01201486587524414,0.09889411926269531
0.09301304817199707,0.0,0.0,0.10201215744018555,0.021963834762573242,0.11497688293457031,0.14597582817077637,-0.010982990264892578,0.09102916717529297,0.1419990062713623,-0.05198383331298828,0.09399199485778809,0.14301705360412598,-0.03801321983337402,0.10398578643798828,0.07998895645141602,-0.07901597023010254,0.06400108337402344,0.10001897811889648,0.1030120849609375,0.18300104141235352,0.07899618148803711,-0.032000064849853516,0.06801891326904297,0.10095906257629395,0.04805588722229004,0.12705206871032715,0.12700486183166504,-0.05801796913146973,0.04294109344482422,0.06802892684936523,-0.05300498008728027,0.07399988174438477,0.07596206665039062,0.13802003860473633,0.20604896545410156,0.08699512481689453,-0.03300809860229492,0.0429539680480957,0.07898807525634766,0.04998588562011719,0.13698101043701172,0.07198309898376465,-0.000982046127319336,0.07800602912902832,0.125014066696167,-0.008980989456176758,0.06300210952758789,0.09898209571838379,-0.060999155044555664,0.06401491165161133,0.09100890159606934,-0.015007972717285156,0.08397412300109863,0.10702109336853027,0.005981922149658203,0.09699082374572754,0.1059870719909668,-0.028989076614379883,0.07803201675415039
0.1010739803314209,0.0,0.0,0.11793279647827148,0.0009970664978027344,0.10207104682922363,0.0999908447265625,-0.009936809539794922,0.10799598693847656,0.10891914367675781,-0.002995014190673828,0.09699583053588867,0.1640019416809082,-0.02798295021057129,0.08093619346618652,0.06998610496520996,-0.06700611114501953,0.09699583053588867,0.09196209907531738,0.11403584480285645,0.1840219497680664,0.07202506065368652,-0.008980989456176758,0.08298110961914062,0.1230010986328125,0.033978939056396484,0.10600399971008301,0.09899711608886719,-0.06099820137023926,0.06200289726257324,0.06001091003417969,-0.03502988815307617,0.06396722793579102,0.0740048885345459,0.12907099723815918,0.18908190727233887,0.0979909896850586,-0.03397488594055176,0.04003000259399414,0.1240079402923584,0.023977994918823242,0.12196898460388184,0.08397293090820312,-0.018993854522705078,0.10501408576965332,0.09401297569274902,-0.003983974456787109,0.07998895645141602,0.09099817276000977,-0.024006128311157227,0.0700068473815918,0.09798097610473633,-0.02099609375,0.07000207901000977,0.09300494194030762,-0.001987934112548828,0.0959930419921875,0.10500693321228027,-0.022006988525390625,0.07099795341491699
0.09107112884521484,0.0,0.0,0.09894990921020508,0.00397491455078125,0.0950460433959961,0.15102815628051758,0.001971006393432617,0.1009209156036377,0.11300206184387207,-0.05701112747192383,0.09401702880859375,0.13703298568725586,-0.032011985778808594,0.08099007606506348,0.07102608680725098,-0.051033973693847656,0.0859990119934082,0.08393502235412598,0.09904789924621582,0.1700739860534668,0.08101892471313477,-0.025934934616088867,0.05800008773803711,0.11792802810668945,0.03398895263671875,0.11500787734985352,0.11100196838378906,-0.06998991966247559,0.04793810844421387,0.07399487495422363,-0.03700995445251465,0.07399201393127441,0.07701396942138672,0.12906908988952637,0.20306396484375,0.07906198501586914,-0.03507208824157715,0.04194188117980957,0.11098909378051758,0.005990028381347656,0.0850520133972168,0.0759890079498291,-0.0009679794311523438,0.11002111434936523,0.0829920768737793,-0.013990163803100586,0.061998844146728516,0.06901001930236816,-0.021997928619384766,0.06099414825439453,0.10600519180297852,0.005983829498291016,0.07499384880065918,0.0949699878692627,-0.02599501609802246,0.08001017570495605,0.09701395034790039,-0.003982067108154297,0.0909879207611084
0.08499407768249512,0.0,0.0,0.10201478004455566,0.011980056762695312,0.09697413444519043,0.11098098754882812,-0.015988826751708984,0.08602595329284668,0.10400795936584473,0.003000020980834961,0.11398100852966309,0.21299195289611816,-0.08800292015075684,0.01600503921508789,0.09498405456542969,-0.03998708724975586,0.1730048656463623,0.11197996139526367,0.10600805282592773,0.20099210739135742,0.08300185203552246,-0.01697993278503418,0.09500002861022949,0.0909738540649414,0.03497815132141113,0.1179800033569336,0.11091303825378418,-0.05295300483703613,0.03802084922790527,0.05299997329711914,-0.02499699592590332,0.08591604232788086,0.07800817489624023,0.1330089569091797,0.18600893020629883,0.09200000762939453,-0.04300713539123535,0.03500103950500488,0.11501407623291016,0.03199291229248047,0.123992919921875,0.10599493980407715,-0.021010875701904297,0.09400320053100586,0.08807110786437988,-0.019987106323242188,0.08600783348083496,0.08901309967041016,-0.02402806282043457,0.06404304504394531,0.10200381278991699,0.01100301742553711,0.10001611709594727,0.10906600952148438,-0.03605389595031738,0.06594991683959961,0.11492705345153809,-0.015001058578491211,0.09406495094299316
0.08701205253601074,0.0,0.0,0.10300302505493164,0.002972841262817383,0.08998489379882812,0.12999200820922852,-0.001984834671020508,0.10101819038391113,0.11898612976074219,-0.010984182357788086,0.11900782585144043,0.13599300384521484,-0.02998208999633789,0.0890040397644043,0.07397103309631348,-0.03699207305908203,0.09900093078613281,0.10399198532104492,0.10100913047790527,0.17498016357421875,0.07908201217651367,-0.01598501205444336,0.08800697326660156,0.10992097854614258,0.029000043869018555,0.10808205604553223,0.0889139175415039,-0.056921958923339844,0.052999019622802734,0.07502102851867676,-0.02801203727722168,0.06090188026428223,0.08693313598632812,0.12606096267700195,0.2010819911956787,0.09207892417907715,-0.025999069213867188,0.06093406677246094,0.09693193435668945,0.008990049362182617,0.10106897354125977,0.09900903701782227,0.008970975875854492,0.10590291023254395,0.08599710464477539,-0.023992061614990234,0.07501697540283203,0.07800602912902832,-0.03200507164001465,0.05399203300476074,0.09999704360961914,0.02799201011657715,0.10599803924560547,0.08899497985839844,-0.03499293327331543,0.06500411033630371,0.11504220962524414,-0.003002166748046875,0.08599281311035156
0.08707118034362793,0.0,0.0,0.09492087364196777,0.0,0.08707118034362793,0.09392595291137695,0.01705002784729004,0.11197090148925781,0.11297106742858887,-0.006973981857299805,0.08695197105407715,0.15010499954223633,-0.04300212860107422,0.06996893882751465,0.06699514389038086,-0.034013986587524414,0.11609101295471191,0.08093714714050293,0.1069939136505127,0.17398905754089355,0.08207893371582031,-0.011995077133178711,0.06894207000732422,0.10503482818603516,0.030892133712768555,0.11297106742858887,0.07997989654541016,-0.03992891311645508,0.06510591506958008,0.04192805290222168,0.0020160675048828125,0.08199596405029297,0.07499480247497559,0.1230020523071289,0.16493010520935059,0.07300400733947754,-0.031993865966796875,0.04300093650817871,0.13800406455993652,0.021965980529785156,0.0949699878692627,0.09303808212280273,-0.03199505805969238,0.10600900650024414,0.09493708610534668,-0.009971141815185547,0.08306694030761719,0.09598493576049805,-0.030996084213256836,0.06394100189208984,0.10600090026855469,-0.010991811752319336,0.08499312400817871,0.08196592330932617,-0.011970996856689453,0.09402990341186523,0.10406804084777832,-0.0019898414611816406,0.07997608184814453
0.11200000000000010,0.00000000000000000,0.00000000000000000,0.15099999999999980,-0.04400000000000004,0.06800000000000006,0.12100000000000000,-0.03799999999999981,0.11299999999999999,0.14699999999999980,-0.02400000000000002,0.09699999999999998,0.17599999999999971,-0.05899999999999972,0.08800000000000008,0.11599999999999966,-0.06299999999999972,0.11299999999999999,0.10200000000000031,0.10400000000000009,0.21999999999999975,0.08499999999999996,-0.01500000000000012,0.08700000000000019,0.10099999999999998,0.02499999999999991,0.10999999999999988,0.10200000000000031,-0.06300000000000017,0.03799999999999981,0.05100000000000016,-0.02300000000000013,0.07900000000000018,0.08899999999999952,0.12400000000000011,0.17500000000000027,0.08000000000000007,-0.04099999999999948,0.04800000000000004,0.11600000000000055,0.01699999999999946,0.09699999999999953,0.07399999999999984,-0.00800000000000001,0.10800000000000054,0.08399999999999963,-0.00600000000000023,0.06799999999999962,0.10199999999999942,-0.03499999999999925,0.04900000000000038,0.08999999999999986,-0.01499999999999968,0.08699999999999974,0.10899999999999999,-0.01499999999999968,0.07500000000000018,0.10200000000000031,-0.02000000000000046,0.08899999999999952
0.08800000000000008,0.00000000000000000,0.00000000000000000,0.10700000000000021,0.02899999999999991,0.11699999999999999,0.11300000000000043,-0.03100000000000058,0.07599999999999962,0.10200000000000031,-0.00100000000000033,0.11200000000000010,0.13400000000000034,-0.02800000000000047,0.07399999999999984,0.08199999999999985,-0.06700000000000017,0.06700000000000017,0.09099999999999930,0.09500000000000064,0.17700000000000049,0.07700000000000085,-0.03500000000000014,0.05599999999999916,0.10899999999999999,0.04299999999999926,0.12000000000000011,0.13100000000000023,-0.08399999999999963,0.02500000000000036,0.08000000000000007,-0.06000000000000050,0.07099999999999973,0.09299999999999997,0.13300000000000001,0.21300000000000008,0.07600000000000051,-0.04300000000000015,0.04999999999999982,0.11800000000000033,0.01199999999999957,0.08800000000000008,0.08599999999999941,-0.02299999999999969,0.09500000000000064,0.08199999999999985,-0.01799999999999979,0.06799999999999962,0.09900000000000020,-0.01900000000000013,0.06299999999999972,0.10600000000000076,-0.03000000000000025,0.06899999999999995,0.10500000000000043,-0.01000000000000068,0.09600000000000009,0.09900000000000020,-0.02500000000000036,0.08000000000000007
0.11699999999999999,0.00000000000000000,0.00000000000000000,0.10700000000000021,0.03399999999999981,0.15099999999999980,0.11500000000000021,-0.03500000000000014,0.07200000000000006,0.13199999999999967,0.00000000000000000,0.11500000000000021,0.15399999999999991,0.16500000000000004,0.29699999999999971,0.07800000000000029,-0.05400000000000027,0.09999999999999964,0.10400000000000009,0.08499999999999996,0.16300000000000026,0.07600000000000051,-0.04600000000000026,0.05799999999999983,0.11800000000000033,0.05199999999999960,0.12800000000000011,0.09900000000000020,-0.09400000000000031,0.02400000000000002,0.07300000000000040,-0.04300000000000015,0.05600000000000005,0.07699999999999996,0.11699999999999999,0.19000000000000039,0.09100000000000108,-0.03400000000000070,0.04299999999999926,0.11400000000000077,0.02399999999999913,0.11500000000000021,0.07300000000000040,-0.02300000000000146,0.09099999999999930,0.08799999999999919,-0.01499999999999879,0.05800000000000161,0.07699999999999996,-0.02200000000000024,0.06599999999999895,0.10500000000000043,-0.00699999999999967,0.07000000000000028,0.10400000000000098,-0.01500000000000057,0.08999999999999986,0.10400000000000098,-0.03000000000000114,0.07399999999999984
0.10200000000000031,0.00000000000000000,0.00000000000000000,0.11599999999999966,0.03200000000000003,0.13400000000000034,0.10999999999999943,-0.04899999999999949,0.06700000000000017,0.09100000000000108,0.00099999999999945,0.11099999999999888,0.15600000000000058,-0.05500000000000149,0.03599999999999959,0.08500000000000085,-0.02500000000000036,0.13100000000000023,0.13799999999999990,0.08900000000000041,0.17400000000000126,0.13000000000000078,-0.08800000000000097,0.04999999999999893,0.11100000000000065,0.08199999999999896,0.21199999999999974,0.08499999999999908,-0.03200000000000003,0.07900000000000063,0.08000000000000007,-0.03200000000000003,0.05299999999999905,0.08499999999999908,0.12200000000000166,0.20200000000000173,0.08699999999999974,0.00000000000000000,0.08499999999999908,0.09900000000000020,0.00900000000000034,0.09600000000000009,0.06700000000000017,0.00499999999999901,0.10399999999999920,0.08699999999999974,-0.02799999999999869,0.03900000000000148,0.09199999999999875,-0.02299999999999969,0.06400000000000006,0.11399999999999899,-0.00199999999999889,0.08999999999999986,0.11499999999999844,-0.03099999999999881,0.08300000000000018,0.10099999999999909,-0.01099999999999923,0.10399999999999920
